num,devicetime,id_an,latitude,longitude,name,phone,servertime,speed,status,date,time,time_stop,info,Landmark,hari
1,2018-03-20T21:29:15.751Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:29:15.751Z,0,Stop,2018-03-20,21:29:15,0:00:51,Menurunkan Penumpang,,Selasa
1,2018-03-20T21:30:05.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:30:06.965Z,0,Stop,2018-03-20,21:30:06,0:02:09,Ngetem,Perumahan,Selasa
1,2018-03-20T21:32:15.629Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:32:15.629Z,0,Stop,2018-03-20,21:32:15,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T21:35:15.644Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:35:15.644Z,0,Stop,2018-03-20,21:35:15,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T21:38:15.423Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:38:15.423Z,0,Stop,2018-03-20,21:38:15,0:00:11,Menurunkan Penumpang,,Selasa
1,2018-03-20T21:38:24.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:38:26.343Z,0,Stop,2018-03-20,21:38:26,0:02:49,Ngetem,Perumahan,Selasa
1,2018-03-20T21:41:15.181Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:41:15.181Z,0,Stop,2018-03-20,21:41:15,0:02:59,Ngetem,Perumahan,Selasa
1,2018-03-20T21:44:14.982Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:44:14.982Z,0,Stop,2018-03-20,21:44:14,0:02:31,Ngetem,Perumahan,Selasa
1,2018-03-20T21:46:44.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:46:45.940Z,0,Stop,2018-03-20,21:46:45,0:00:29,Menurunkan Penumpang,,Selasa
1,2018-03-20T21:47:14.962Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:47:14.962Z,0,Stop,2018-03-20,21:47:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T21:50:14.738Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:50:14.738Z,0,Stop,2018-03-20,21:50:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T21:53:14.575Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:53:14.575Z,0,Stop,2018-03-20,21:53:14,0:01:51,Ngetem,Perumahan,Selasa
1,2018-03-20T21:55:03.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:55:05.539Z,0,Stop,2018-03-20,21:55:05,0:01:09,Ngetem,Perumahan,Selasa
1,2018-03-20T21:56:14.515Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:56:14.515Z,0,Stop,2018-03-20,21:56:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T21:59:14.275Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:59:14.275Z,0,Stop,2018-03-20,21:59:14,###############################################################################################################################################################################################################################################################,Menurunkan Penumpang,,Selasa
